locationID;scientificName;Season;Hour;present;absent
A1_2015;Bos taurus;summer;0;0;92
A1_2015;Bos taurus;summer;1;0;92
A1_2015;Bos taurus;summer;2;0;92
A1_2015;Bos taurus;summer;3;0;92
A1_2015;Bos taurus;summer;4;0;92
A1_2015;Bos taurus;summer;5;0;92
A1_2015;Bos taurus;summer;6;0;92
A1_2015;Bos taurus;summer;7;0;92
A1_2015;Bos taurus;summer;8;0;92
A1_2015;Bos taurus;summer;9;0;92
A1_2015;Bos taurus;summer;10;1;91
A1_2015;Bos taurus;summer;11;1;91
A1_2015;Bos taurus;summer;12;1;91
A1_2015;Bos taurus;summer;13;0;92
A1_2015;Bos taurus;summer;14;0;92
A1_2015;Bos taurus;summer;15;0;92
A1_2015;Bos taurus;summer;16;0;92
A1_2015;Bos taurus;summer;17;0;92
A1_2015;Bos taurus;summer;18;0;92
A1_2015;Bos taurus;summer;19;0;92
A1_2015;Bos taurus;summer;20;0;92
A1_2015;Bos taurus;summer;21;0;92
A1_2015;Bos taurus;summer;22;0;92
A1_2015;Bos taurus;summer;23;0;92
A1_2015;Canis lupus;summer;0;0;92
A1_2015;Canis lupus;summer;1;0;92
A1_2015;Canis lupus;summer;2;0;92
A1_2015;Canis lupus;summer;3;0;92
A1_2015;Canis lupus;summer;4;0;92
A1_2015;Canis lupus;summer;5;0;92
A1_2015;Canis lupus;summer;6;0;92
A1_2015;Canis lupus;summer;7;0;92
A1_2015;Canis lupus;summer;8;0;92
A1_2015;Canis lupus;summer;9;0;92
A1_2015;Canis lupus;summer;10;0;92
A1_2015;Canis lupus;summer;11;0;92
A1_2015;Canis lupus;summer;12;0;92
A1_2015;Canis lupus;summer;13;0;92
A1_2015;Canis lupus;summer;14;0;92
A1_2015;Canis lupus;summer;15;0;92
A1_2015;Canis lupus;summer;16;0;92
A1_2015;Canis lupus;summer;17;0;92
A1_2015;Canis lupus;summer;18;0;92
A1_2015;Canis lupus;summer;19;0;92
A1_2015;Canis lupus;summer;20;0;92
A1_2015;Canis lupus;summer;21;0;92
A1_2015;Canis lupus;summer;22;0;92
A1_2015;Canis lupus;summer;23;0;92
A1_2015;Capra pyrenaica;summer;0;0;92
A1_2015;Capra pyrenaica;summer;1;0;92
A1_2015;Capra pyrenaica;summer;2;0;92
A1_2015;Capra pyrenaica;summer;3;0;92
A1_2015;Capra pyrenaica;summer;4;0;92
A1_2015;Capra pyrenaica;summer;5;0;92
A1_2015;Capra pyrenaica;summer;6;0;92
A1_2015;Capra pyrenaica;summer;7;0;92
A1_2015;Capra pyrenaica;summer;8;0;92
A1_2015;Capra pyrenaica;summer;9;0;92
A1_2015;Capra pyrenaica;summer;10;0;92
A1_2015;Capra pyrenaica;summer;11;0;92
A1_2015;Capra pyrenaica;summer;12;0;92
A1_2015;Capra pyrenaica;summer;13;0;92
A1_2015;Capra pyrenaica;summer;14;0;92
A1_2015;Capra pyrenaica;summer;15;0;92
A1_2015;Capra pyrenaica;summer;16;0;92
A1_2015;Capra pyrenaica;summer;17;0;92
A1_2015;Capra pyrenaica;summer;18;0;92
A1_2015;Capra pyrenaica;summer;19;0;92
A1_2015;Capra pyrenaica;summer;20;0;92
A1_2015;Capra pyrenaica;summer;21;0;92
A1_2015;Capra pyrenaica;summer;22;0;92
A1_2015;Capra pyrenaica;summer;23;0;92
A1_2015;Capreolus capreolus;summer;0;0;92
A1_2015;Capreolus capreolus;summer;1;0;92
A1_2015;Capreolus capreolus;summer;2;0;92
A1_2015;Capreolus capreolus;summer;3;0;92
A1_2015;Capreolus capreolus;summer;4;1;91
A1_2015;Capreolus capreolus;summer;5;1;91
A1_2015;Capreolus capreolus;summer;6;1;91
A1_2015;Capreolus capreolus;summer;7;0;92
A1_2015;Capreolus capreolus;summer;8;0;92
A1_2015;Capreolus capreolus;summer;9;0;92
A1_2015;Capreolus capreolus;summer;10;0;92
A1_2015;Capreolus capreolus;summer;11;0;92
A1_2015;Capreolus capreolus;summer;12;0;92
A1_2015;Capreolus capreolus;summer;13;0;92
A1_2015;Capreolus capreolus;summer;14;0;92
A1_2015;Capreolus capreolus;summer;15;0;92
A1_2015;Capreolus capreolus;summer;16;0;92
A1_2015;Capreolus capreolus;summer;17;0;92
A1_2015;Capreolus capreolus;summer;18;0;92
A1_2015;Capreolus capreolus;summer;19;0;92
A1_2015;Capreolus capreolus;summer;20;0;92
A1_2015;Capreolus capreolus;summer;21;0;92
A1_2015;Capreolus capreolus;summer;22;0;92
A1_2015;Capreolus capreolus;summer;23;0;92
A1_2015;Sus scrofa;summer;0;0;92
A1_2015;Sus scrofa;summer;1;0;92
A1_2015;Sus scrofa;summer;2;0;92
A1_2015;Sus scrofa;summer;3;0;92
A1_2015;Sus scrofa;summer;4;0;92
A1_2015;Sus scrofa;summer;5;0;92
A1_2015;Sus scrofa;summer;6;0;92
A1_2015;Sus scrofa;summer;7;0;92
A1_2015;Sus scrofa;summer;8;0;92
A1_2015;Sus scrofa;summer;9;0;92
A1_2015;Sus scrofa;summer;10;0;92
A1_2015;Sus scrofa;summer;11;0;92
A1_2015;Sus scrofa;summer;12;0;92
A1_2015;Sus scrofa;summer;13;0;92
A1_2015;Sus scrofa;summer;14;0;92
A1_2015;Sus scrofa;summer;15;0;92
A1_2015;Sus scrofa;summer;16;0;92
A1_2015;Sus scrofa;summer;17;0;92
A1_2015;Sus scrofa;summer;18;0;92
A1_2015;Sus scrofa;summer;19;0;92
A1_2015;Sus scrofa;summer;20;0;92
A1_2015;Sus scrofa;summer;21;0;92
A1_2015;Sus scrofa;summer;22;0;92
A1_2015;Sus scrofa;summer;23;0;92
A1_2016;Bos taurus;summer;0;0;123
A1_2016;Bos taurus;summer;1;0;123
A1_2016;Bos taurus;summer;2;0;123
A1_2016;Bos taurus;summer;3;0;123
A1_2016;Bos taurus;summer;4;0;123
A1_2016;Bos taurus;summer;5;0;123
A1_2016;Bos taurus;summer;6;0;123
A1_2016;Bos taurus;summer;7;0;123
A1_2016;Bos taurus;summer;8;0;123
A1_2016;Bos taurus;summer;9;0;123
A1_2016;Bos taurus;summer;10;2;121
A1_2016;Bos taurus;summer;11;1;122
A1_2016;Bos taurus;summer;12;2;121
A1_2016;Bos taurus;summer;13;2;121
A1_2016;Bos taurus;summer;14;0;123
A1_2016;Bos taurus;summer;15;3;120
A1_2016;Bos taurus;summer;16;1;122
A1_2016;Bos taurus;summer;17;3;120
A1_2016;Bos taurus;summer;18;2;121
A1_2016;Bos taurus;summer;19;0;123
A1_2016;Bos taurus;summer;20;0;123
A1_2016;Bos taurus;summer;21;0;123
A1_2016;Bos taurus;summer;22;0;123
A1_2016;Bos taurus;summer;23;0;123
A1_2016;Canis lupus;summer;0;0;123
A1_2016;Canis lupus;summer;1;0;123
A1_2016;Canis lupus;summer;2;0;123
A1_2016;Canis lupus;summer;3;1;122
A1_2016;Canis lupus;summer;4;0;123
A1_2016;Canis lupus;summer;5;1;122
A1_2016;Canis lupus;summer;6;0;123
A1_2016;Canis lupus;summer;7;0;123
A1_2016;Canis lupus;summer;8;0;123
A1_2016;Canis lupus;summer;9;0;123
A1_2016;Canis lupus;summer;10;0;123
A1_2016;Canis lupus;summer;11;0;123
A1_2016;Canis lupus;summer;12;0;123
A1_2016;Canis lupus;summer;13;0;123
A1_2016;Canis lupus;summer;14;0;123
A1_2016;Canis lupus;summer;15;0;123
A1_2016;Canis lupus;summer;16;0;123
A1_2016;Canis lupus;summer;17;0;123
A1_2016;Canis lupus;summer;18;0;123
A1_2016;Canis lupus;summer;19;0;123
A1_2016;Canis lupus;summer;20;0;123
A1_2016;Canis lupus;summer;21;0;123
A1_2016;Canis lupus;summer;22;0;123
A1_2016;Canis lupus;summer;23;0;123
A1_2016;Capra pyrenaica;summer;0;0;123
A1_2016;Capra pyrenaica;summer;1;0;123
A1_2016;Capra pyrenaica;summer;2;0;123
A1_2016;Capra pyrenaica;summer;3;0;123
A1_2016;Capra pyrenaica;summer;4;0;123
A1_2016;Capra pyrenaica;summer;5;0;123
A1_2016;Capra pyrenaica;summer;6;0;123
A1_2016;Capra pyrenaica;summer;7;0;123
A1_2016;Capra pyrenaica;summer;8;0;123
A1_2016;Capra pyrenaica;summer;9;0;123
A1_2016;Capra pyrenaica;summer;10;0;123
A1_2016;Capra pyrenaica;summer;11;0;123
A1_2016;Capra pyrenaica;summer;12;0;123
A1_2016;Capra pyrenaica;summer;13;0;123
A1_2016;Capra pyrenaica;summer;14;0;123
A1_2016;Capra pyrenaica;summer;15;0;123
A1_2016;Capra pyrenaica;summer;16;0;123
A1_2016;Capra pyrenaica;summer;17;0;123
A1_2016;Capra pyrenaica;summer;18;0;123
A1_2016;Capra pyrenaica;summer;19;0;123
A1_2016;Capra pyrenaica;summer;20;0;123
A1_2016;Capra pyrenaica;summer;21;0;123
A1_2016;Capra pyrenaica;summer;22;0;123
A1_2016;Capra pyrenaica;summer;23;0;123
A1_2016;Capreolus capreolus;summer;0;0;123
A1_2016;Capreolus capreolus;summer;1;0;123
A1_2016;Capreolus capreolus;summer;2;2;121
A1_2016;Capreolus capreolus;summer;3;0;123
A1_2016;Capreolus capreolus;summer;4;0;123
A1_2016;Capreolus capreolus;summer;5;0;123
A1_2016;Capreolus capreolus;summer;6;2;121
A1_2016;Capreolus capreolus;summer;7;2;121
A1_2016;Capreolus capreolus;summer;8;0;123
A1_2016;Capreolus capreolus;summer;9;0;123
A1_2016;Capreolus capreolus;summer;10;1;122
A1_2016;Capreolus capreolus;summer;11;0;123
A1_2016;Capreolus capreolus;summer;12;0;123
A1_2016;Capreolus capreolus;summer;13;0;123
A1_2016;Capreolus capreolus;summer;14;0;123
A1_2016;Capreolus capreolus;summer;15;0;123
A1_2016;Capreolus capreolus;summer;16;0;123
A1_2016;Capreolus capreolus;summer;17;0;123
A1_2016;Capreolus capreolus;summer;18;0;123
A1_2016;Capreolus capreolus;summer;19;0;123
A1_2016;Capreolus capreolus;summer;20;0;123
A1_2016;Capreolus capreolus;summer;21;0;123
A1_2016;Capreolus capreolus;summer;22;0;123
A1_2016;Capreolus capreolus;summer;23;0;123
A1_2016;Sus scrofa;summer;0;0;123
A1_2016;Sus scrofa;summer;1;0;123
A1_2016;Sus scrofa;summer;2;0;123
A1_2016;Sus scrofa;summer;3;0;123
A1_2016;Sus scrofa;summer;4;0;123
A1_2016;Sus scrofa;summer;5;0;123
A1_2016;Sus scrofa;summer;6;0;123
A1_2016;Sus scrofa;summer;7;0;123
A1_2016;Sus scrofa;summer;8;0;123
A1_2016;Sus scrofa;summer;9;0;123
A1_2016;Sus scrofa;summer;10;0;123
A1_2016;Sus scrofa;summer;11;0;123
A1_2016;Sus scrofa;summer;12;0;123
A1_2016;Sus scrofa;summer;13;0;123
A1_2016;Sus scrofa;summer;14;0;123
A1_2016;Sus scrofa;summer;15;0;123
A1_2016;Sus scrofa;summer;16;0;123
A1_2016;Sus scrofa;summer;17;0;123
A1_2016;Sus scrofa;summer;18;0;123
A1_2016;Sus scrofa;summer;19;0;123
A1_2016;Sus scrofa;summer;20;0;123
A1_2016;Sus scrofa;summer;21;0;123
A1_2016;Sus scrofa;summer;22;0;123
A1_2016;Sus scrofa;summer;23;0;123
A1_2017;Bos taurus;summer;0;0;118
A1_2017;Bos taurus;summer;1;0;118
A1_2017;Bos taurus;summer;2;0;118
A1_2017;Bos taurus;summer;3;0;118
A1_2017;Bos taurus;summer;4;0;118
A1_2017;Bos taurus;summer;5;0;118
A1_2017;Bos taurus;summer;6;0;118
A1_2017;Bos taurus;summer;7;0;118
A1_2017;Bos taurus;summer;8;0;118
A1_2017;Bos taurus;summer;9;0;118
A1_2017;Bos taurus;summer;10;3;115
A1_2017;Bos taurus;summer;11;0;118
A1_2017;Bos taurus;summer;12;1;117
A1_2017;Bos taurus;summer;13;0;118
A1_2017;Bos taurus;summer;14;1;117
A1_2017;Bos taurus;summer;15;1;117
A1_2017;Bos taurus;summer;16;0;118
A1_2017;Bos taurus;summer;17;0;118
A1_2017;Bos taurus;summer;18;0;118
A1_2017;Bos taurus;summer;19;0;118
A1_2017;Bos taurus;summer;20;0;118
A1_2017;Bos taurus;summer;21;0;118
A1_2017;Bos taurus;summer;22;0;118
A1_2017;Bos taurus;summer;23;0;118
A1_2017;Canis lupus;summer;0;0;118
A1_2017;Canis lupus;summer;1;0;118
A1_2017;Canis lupus;summer;2;0;118
A1_2017;Canis lupus;summer;3;0;118
A1_2017;Canis lupus;summer;4;0;118
A1_2017;Canis lupus;summer;5;0;118
A1_2017;Canis lupus;summer;6;0;118
A1_2017;Canis lupus;summer;7;0;118
A1_2017;Canis lupus;summer;8;0;118
A1_2017;Canis lupus;summer;9;0;118
A1_2017;Canis lupus;summer;10;0;118
A1_2017;Canis lupus;summer;11;0;118
A1_2017;Canis lupus;summer;12;0;118
A1_2017;Canis lupus;summer;13;0;118
A1_2017;Canis lupus;summer;14;0;118
A1_2017;Canis lupus;summer;15;0;118
A1_2017;Canis lupus;summer;16;0;118
A1_2017;Canis lupus;summer;17;0;118
A1_2017;Canis lupus;summer;18;0;118
A1_2017;Canis lupus;summer;19;0;118
A1_2017;Canis lupus;summer;20;0;118
A1_2017;Canis lupus;summer;21;0;118
A1_2017;Canis lupus;summer;22;0;118
A1_2017;Canis lupus;summer;23;0;118
A1_2017;Capra pyrenaica;summer;0;0;118
A1_2017;Capra pyrenaica;summer;1;0;118
A1_2017;Capra pyrenaica;summer;2;0;118
A1_2017;Capra pyrenaica;summer;3;0;118
A1_2017;Capra pyrenaica;summer;4;0;118
A1_2017;Capra pyrenaica;summer;5;0;118
A1_2017;Capra pyrenaica;summer;6;0;118
A1_2017;Capra pyrenaica;summer;7;0;118
A1_2017;Capra pyrenaica;summer;8;0;118
A1_2017;Capra pyrenaica;summer;9;0;118
A1_2017;Capra pyrenaica;summer;10;0;118
A1_2017;Capra pyrenaica;summer;11;0;118
A1_2017;Capra pyrenaica;summer;12;0;118
A1_2017;Capra pyrenaica;summer;13;0;118
A1_2017;Capra pyrenaica;summer;14;0;118
A1_2017;Capra pyrenaica;summer;15;0;118
A1_2017;Capra pyrenaica;summer;16;0;118
A1_2017;Capra pyrenaica;summer;17;0;118
A1_2017;Capra pyrenaica;summer;18;0;118
A1_2017;Capra pyrenaica;summer;19;0;118
A1_2017;Capra pyrenaica;summer;20;0;118
A1_2017;Capra pyrenaica;summer;21;0;118
A1_2017;Capra pyrenaica;summer;22;0;118
A1_2017;Capra pyrenaica;summer;23;0;118
A1_2017;Capreolus capreolus;summer;0;0;118
A1_2017;Capreolus capreolus;summer;1;0;118
A1_2017;Capreolus capreolus;summer;2;0;118
A1_2017;Capreolus capreolus;summer;3;0;118
A1_2017;Capreolus capreolus;summer;4;0;118
A1_2017;Capreolus capreolus;summer;5;0;118
A1_2017;Capreolus capreolus;summer;6;0;118
A1_2017;Capreolus capreolus;summer;7;0;118
A1_2017;Capreolus capreolus;summer;8;0;118
A1_2017;Capreolus capreolus;summer;9;0;118
A1_2017;Capreolus capreolus;summer;10;0;118
A1_2017;Capreolus capreolus;summer;11;0;118
A1_2017;Capreolus capreolus;summer;12;0;118
A1_2017;Capreolus capreolus;summer;13;0;118
A1_2017;Capreolus capreolus;summer;14;0;118
A1_2017;Capreolus capreolus;summer;15;0;118
A1_2017;Capreolus capreolus;summer;16;0;118
A1_2017;Capreolus capreolus;summer;17;0;118
A1_2017;Capreolus capreolus;summer;18;0;118
A1_2017;Capreolus capreolus;summer;19;0;118
A1_2017;Capreolus capreolus;summer;20;0;118
A1_2017;Capreolus capreolus;summer;21;1;117
A1_2017;Capreolus capreolus;summer;22;0;118
A1_2017;Capreolus capreolus;summer;23;0;118
A1_2017;Sus scrofa;summer;0;0;118
A1_2017;Sus scrofa;summer;1;0;118
A1_2017;Sus scrofa;summer;2;0;118
A1_2017;Sus scrofa;summer;3;0;118
A1_2017;Sus scrofa;summer;4;0;118
A1_2017;Sus scrofa;summer;5;0;118
A1_2017;Sus scrofa;summer;6;0;118
A1_2017;Sus scrofa;summer;7;0;118
A1_2017;Sus scrofa;summer;8;0;118
A1_2017;Sus scrofa;summer;9;0;118
A1_2017;Sus scrofa;summer;10;0;118
A1_2017;Sus scrofa;summer;11;0;118
A1_2017;Sus scrofa;summer;12;0;118
A1_2017;Sus scrofa;summer;13;0;118
A1_2017;Sus scrofa;summer;14;0;118
A1_2017;Sus scrofa;summer;15;0;118
A1_2017;Sus scrofa;summer;16;0;118
A1_2017;Sus scrofa;summer;17;0;118
A1_2017;Sus scrofa;summer;18;0;118
A1_2017;Sus scrofa;summer;19;0;118
A1_2017;Sus scrofa;summer;20;0;118
A1_2017;Sus scrofa;summer;21;0;118
A1_2017;Sus scrofa;summer;22;0;118
A1_2017;Sus scrofa;summer;23;0;118
A1_2018;Bos taurus;summer;0;0;111
A1_2018;Bos taurus;summer;1;0;111
A1_2018;Bos taurus;summer;2;0;111
A1_2018;Bos taurus;summer;3;0;111
A1_2018;Bos taurus;summer;4;0;111
A1_2018;Bos taurus;summer;5;0;111
A1_2018;Bos taurus;summer;6;0;111
A1_2018;Bos taurus;summer;7;0;111
A1_2018;Bos taurus;summer;8;0;111
A1_2018;Bos taurus;summer;9;0;111
A1_2018;Bos taurus;summer;10;0;111
A1_2018;Bos taurus;summer;11;2;109
A1_2018;Bos taurus;summer;12;1;110
A1_2018;Bos taurus;summer;13;0;111
A1_2018;Bos taurus;summer;14;0;111
A1_2018;Bos taurus;summer;15;0;111
A1_2018;Bos taurus;summer;16;0;111
A1_2018;Bos taurus;summer;17;0;111
A1_2018;Bos taurus;summer;18;0;111
A1_2018;Bos taurus;summer;19;0;111
A1_2018;Bos taurus;summer;20;0;111
A1_2018;Bos taurus;summer;21;0;111
A1_2018;Bos taurus;summer;22;0;111
A1_2018;Bos taurus;summer;23;0;111
A1_2018;Canis lupus;summer;0;0;111
A1_2018;Canis lupus;summer;1;0;111
A1_2018;Canis lupus;summer;2;0;111
A1_2018;Canis lupus;summer;3;0;111
A1_2018;Canis lupus;summer;4;0;111
A1_2018;Canis lupus;summer;5;0;111
A1_2018;Canis lupus;summer;6;0;111
A1_2018;Canis lupus;summer;7;0;111
A1_2018;Canis lupus;summer;8;0;111
A1_2018;Canis lupus;summer;9;0;111
A1_2018;Canis lupus;summer;10;0;111
A1_2018;Canis lupus;summer;11;0;111
A1_2018;Canis lupus;summer;12;0;111
A1_2018;Canis lupus;summer;13;0;111
A1_2018;Canis lupus;summer;14;0;111
A1_2018;Canis lupus;summer;15;0;111
A1_2018;Canis lupus;summer;16;0;111
A1_2018;Canis lupus;summer;17;0;111
A1_2018;Canis lupus;summer;18;0;111
A1_2018;Canis lupus;summer;19;0;111
A1_2018;Canis lupus;summer;20;0;111
A1_2018;Canis lupus;summer;21;0;111
A1_2018;Canis lupus;summer;22;0;111
A1_2018;Canis lupus;summer;23;0;111
A1_2018;Capra pyrenaica;summer;0;0;111
A1_2018;Capra pyrenaica;summer;1;0;111
A1_2018;Capra pyrenaica;summer;2;0;111
A1_2018;Capra pyrenaica;summer;3;0;111
A1_2018;Capra pyrenaica;summer;4;0;111
A1_2018;Capra pyrenaica;summer;5;0;111
A1_2018;Capra pyrenaica;summer;6;0;111
A1_2018;Capra pyrenaica;summer;7;0;111
A1_2018;Capra pyrenaica;summer;8;0;111
A1_2018;Capra pyrenaica;summer;9;0;111
A1_2018;Capra pyrenaica;summer;10;0;111
A1_2018;Capra pyrenaica;summer;11;0;111
A1_2018;Capra pyrenaica;summer;12;0;111
A1_2018;Capra pyrenaica;summer;13;0;111
A1_2018;Capra pyrenaica;summer;14;0;111
A1_2018;Capra pyrenaica;summer;15;0;111
A1_2018;Capra pyrenaica;summer;16;0;111
A1_2018;Capra pyrenaica;summer;17;0;111
A1_2018;Capra pyrenaica;summer;18;0;111
A1_2018;Capra pyrenaica;summer;19;0;111
A1_2018;Capra pyrenaica;summer;20;0;111
A1_2018;Capra pyrenaica;summer;21;0;111
A1_2018;Capra pyrenaica;summer;22;0;111
A1_2018;Capra pyrenaica;summer;23;0;111
A1_2018;Capreolus capreolus;summer;0;0;111
A1_2018;Capreolus capreolus;summer;1;0;111
A1_2018;Capreolus capreolus;summer;2;0;111
A1_2018;Capreolus capreolus;summer;3;0;111
A1_2018;Capreolus capreolus;summer;4;0;111
A1_2018;Capreolus capreolus;summer;5;0;111
A1_2018;Capreolus capreolus;summer;6;0;111
A1_2018;Capreolus capreolus;summer;7;1;110
A1_2018;Capreolus capreolus;summer;8;0;111
A1_2018;Capreolus capreolus;summer;9;0;111
A1_2018;Capreolus capreolus;summer;10;0;111
A1_2018;Capreolus capreolus;summer;11;0;111
A1_2018;Capreolus capreolus;summer;12;0;111
A1_2018;Capreolus capreolus;summer;13;0;111
A1_2018;Capreolus capreolus;summer;14;0;111
A1_2018;Capreolus capreolus;summer;15;0;111
A1_2018;Capreolus capreolus;summer;16;0;111
A1_2018;Capreolus capreolus;summer;17;0;111
A1_2018;Capreolus capreolus;summer;18;0;111
A1_2018;Capreolus capreolus;summer;19;0;111
A1_2018;Capreolus capreolus;summer;20;0;111
A1_2018;Capreolus capreolus;summer;21;0;111
A1_2018;Capreolus capreolus;summer;22;0;111
A1_2018;Capreolus capreolus;summer;23;0;111
A1_2018;Sus scrofa;summer;0;0;111
A1_2018;Sus scrofa;summer;1;1;110
A1_2018;Sus scrofa;summer;2;1;110
A1_2018;Sus scrofa;summer;3;0;111
A1_2018;Sus scrofa;summer;4;0;111
A1_2018;Sus scrofa;summer;5;0;111
A1_2018;Sus scrofa;summer;6;0;111
A1_2018;Sus scrofa;summer;7;0;111
A1_2018;Sus scrofa;summer;8;0;111
A1_2018;Sus scrofa;summer;9;0;111
A1_2018;Sus scrofa;summer;10;0;111
A1_2018;Sus scrofa;summer;11;0;111
A1_2018;Sus scrofa;summer;12;0;111
A1_2018;Sus scrofa;summer;13;0;111
A1_2018;Sus scrofa;summer;14;0;111
A1_2018;Sus scrofa;summer;15;0;111
A1_2018;Sus scrofa;summer;16;0;111
A1_2018;Sus scrofa;summer;17;0;111
A1_2018;Sus scrofa;summer;18;0;111
A1_2018;Sus scrofa;summer;19;0;111
A1_2018;Sus scrofa;summer;20;0;111
A1_2018;Sus scrofa;summer;21;0;111
A1_2018;Sus scrofa;summer;22;0;111
A1_2018;Sus scrofa;summer;23;0;111
A1_2019;Bos taurus;summer;0;0;145
A1_2019;Bos taurus;summer;1;0;145
A1_2019;Bos taurus;summer;2;0;145
A1_2019;Bos taurus;summer;3;0;145
A1_2019;Bos taurus;summer;4;0;145
A1_2019;Bos taurus;summer;5;0;145
A1_2019;Bos taurus;summer;6;0;145
A1_2019;Bos taurus;summer;7;0;145
A1_2019;Bos taurus;summer;8;0;145
A1_2019;Bos taurus;summer;9;0;145
A1_2019;Bos taurus;summer;10;1;144
A1_2019;Bos taurus;summer;11;0;145
A1_2019;Bos taurus;summer;12;0;145
A1_2019;Bos taurus;summer;13;1;144
A1_2019;Bos taurus;summer;14;2;143
A1_2019;Bos taurus;summer;15;0;145
A1_2019;Bos taurus;summer;16;0;145
A1_2019;Bos taurus;summer;17;0;145
A1_2019;Bos taurus;summer;18;0;145
A1_2019;Bos taurus;summer;19;0;145
A1_2019;Bos taurus;summer;20;0;145
A1_2019;Bos taurus;summer;21;1;144
A1_2019;Bos taurus;summer;22;0;145
A1_2019;Bos taurus;summer;23;0;145
A1_2019;Canis lupus;summer;0;0;145
A1_2019;Canis lupus;summer;1;0;145
A1_2019;Canis lupus;summer;2;0;145
A1_2019;Canis lupus;summer;3;0;145
A1_2019;Canis lupus;summer;4;0;145
A1_2019;Canis lupus;summer;5;0;145
A1_2019;Canis lupus;summer;6;0;145
A1_2019;Canis lupus;summer;7;0;145
A1_2019;Canis lupus;summer;8;0;145
A1_2019;Canis lupus;summer;9;0;145
A1_2019;Canis lupus;summer;10;0;145
A1_2019;Canis lupus;summer;11;0;145
A1_2019;Canis lupus;summer;12;0;145
A1_2019;Canis lupus;summer;13;0;145
A1_2019;Canis lupus;summer;14;0;145
A1_2019;Canis lupus;summer;15;0;145
A1_2019;Canis lupus;summer;16;0;145
A1_2019;Canis lupus;summer;17;0;145
A1_2019;Canis lupus;summer;18;0;145
A1_2019;Canis lupus;summer;19;0;145
A1_2019;Canis lupus;summer;20;0;145
A1_2019;Canis lupus;summer;21;0;145
A1_2019;Canis lupus;summer;22;0;145
A1_2019;Canis lupus;summer;23;0;145
A1_2019;Capra pyrenaica;summer;0;0;145
A1_2019;Capra pyrenaica;summer;1;0;145
A1_2019;Capra pyrenaica;summer;2;0;145
A1_2019;Capra pyrenaica;summer;3;0;145
A1_2019;Capra pyrenaica;summer;4;0;145
A1_2019;Capra pyrenaica;summer;5;0;145
A1_2019;Capra pyrenaica;summer;6;0;145
A1_2019;Capra pyrenaica;summer;7;0;145
A1_2019;Capra pyrenaica;summer;8;0;145
A1_2019;Capra pyrenaica;summer;9;0;145
A1_2019;Capra pyrenaica;summer;10;0;145
A1_2019;Capra pyrenaica;summer;11;0;145
A1_2019;Capra pyrenaica;summer;12;0;145
A1_2019;Capra pyrenaica;summer;13;0;145
A1_2019;Capra pyrenaica;summer;14;0;145
A1_2019;Capra pyrenaica;summer;15;0;145
A1_2019;Capra pyrenaica;summer;16;0;145
A1_2019;Capra pyrenaica;summer;17;0;145
A1_2019;Capra pyrenaica;summer;18;0;145
A1_2019;Capra pyrenaica;summer;19;0;145
A1_2019;Capra pyrenaica;summer;20;0;145
A1_2019;Capra pyrenaica;summer;21;0;145
A1_2019;Capra pyrenaica;summer;22;0;145
A1_2019;Capra pyrenaica;summer;23;0;145
A1_2019;Capreolus capreolus;summer;0;4;141
A1_2019;Capreolus capreolus;summer;1;3;142
A1_2019;Capreolus capreolus;summer;2;2;143
A1_2019;Capreolus capreolus;summer;3;1;144
A1_2019;Capreolus capreolus;summer;4;0;145
A1_2019;Capreolus capreolus;summer;5;1;144
A1_2019;Capreolus capreolus;summer;6;3;142
A1_2019;Capreolus capreolus;summer;7;2;143
A1_2019;Capreolus capreolus;summer;8;0;145
A1_2019;Capreolus capreolus;summer;9;0;145
A1_2019;Capreolus capreolus;summer;10;0;145
A1_2019;Capreolus capreolus;summer;11;0;145
A1_2019;Capreolus capreolus;summer;12;0;145
A1_2019;Capreolus capreolus;summer;13;0;145
A1_2019;Capreolus capreolus;summer;14;0;145
A1_2019;Capreolus capreolus;summer;15;0;145
A1_2019;Capreolus capreolus;summer;16;1;144
A1_2019;Capreolus capreolus;summer;17;0;145
A1_2019;Capreolus capreolus;summer;18;0;145
A1_2019;Capreolus capreolus;summer;19;1;144
A1_2019;Capreolus capreolus;summer;20;0;145
A1_2019;Capreolus capreolus;summer;21;0;145
A1_2019;Capreolus capreolus;summer;22;1;144
A1_2019;Capreolus capreolus;summer;23;0;145
A1_2019;Sus scrofa;summer;0;0;145
A1_2019;Sus scrofa;summer;1;0;145
A1_2019;Sus scrofa;summer;2;0;145
A1_2019;Sus scrofa;summer;3;0;145
A1_2019;Sus scrofa;summer;4;0;145
A1_2019;Sus scrofa;summer;5;0;145
A1_2019;Sus scrofa;summer;6;0;145
A1_2019;Sus scrofa;summer;7;0;145
A1_2019;Sus scrofa;summer;8;0;145
A1_2019;Sus scrofa;summer;9;0;145
A1_2019;Sus scrofa;summer;10;0;145
A1_2019;Sus scrofa;summer;11;0;145
A1_2019;Sus scrofa;summer;12;0;145
A1_2019;Sus scrofa;summer;13;0;145
A1_2019;Sus scrofa;summer;14;0;145
A1_2019;Sus scrofa;summer;15;0;145
A1_2019;Sus scrofa;summer;16;0;145
A1_2019;Sus scrofa;summer;17;0;145
A1_2019;Sus scrofa;summer;18;0;145
A1_2019;Sus scrofa;summer;19;0;145
A1_2019;Sus scrofa;summer;20;0;145
